amount,transactionType,sender_directMatchWithSDN,sender_terroristAffiliation,sender_highRiskCountry,sender_secondarySanctionsRisk,sender_sectoralSanctions,sender_FATFListCountryStatus,sender_antiMoneyLaundering,receiver_directMatchWithSDN,receiver_terroristAffiliation,receiver_highRiskCountry,receiver_secondarySanctionsRisk,receiver_sectoralSanctions,receiver_FATFListCountryStatus,receiver_antiMoneyLaundering,senderCountry,receiverCountry
4999166,Check,False,True,True,True,False,none,True,False,False,True,False,True,black,False,Germany,India
4673548,SWIFT,False,False,False,False,True,black,True,False,True,True,False,False,none,False,India,India
2318386,ACH Transfer,False,False,False,True,True,black,False,False,False,False,True,False,black,False,Russia,Germany
673395,SWIFT,False,False,True,False,False,none,True,False,False,False,True,True,black,True,Switzerland,Brazil
2768238,Check,True,False,True,True,True,none,True,False,True,True,True,False,grey,False,Brazil,Switzerland
2610604,Wire Transfer,True,True,False,True,True,grey,True,False,False,True,False,False,black,False,India,Brazil
3644007,Wire Transfer,False,True,False,True,True,none,True,True,True,True,False,False,black,False,Switzerland,India
4586299,Crypto,True,True,False,False,False,none,False,True,True,True,False,True,black,False,Switzerland,Russia
3908538,Crypto,True,False,False,True,False,grey,True,True,False,True,False,True,black,True,Brazil,United Kingdom
1583511,Wire Transfer,False,False,True,False,True,none,False,False,False,True,False,True,grey,False,Switzerland,India
4731242,Wire Transfer,False,True,False,False,False,none,True,False,True,False,False,True,black,True,China,Switzerland
4463673,Crypto,False,True,False,True,False,none,False,True,False,True,True,True,grey,True,China,Germany
4781053,Wire Transfer,True,True,True,False,False,grey,False,False,True,True,True,False,black,True,India,Switzerland
2749248,Check,False,False,True,False,False,black,False,False,True,False,True,True,grey,True,Brazil,Russia
3444114,Crypto,True,True,True,False,False,none,False,False,False,False,True,False,none,False,Germany,India
1875040,Wire Transfer,False,True,False,True,True,grey,False,False,True,False,True,False,grey,False,China,India
4996636,ACH Transfer,False,False,False,True,False,none,True,True,False,False,True,True,none,True,China,United Kingdom
1358352,ACH Transfer,False,False,True,False,False,none,False,False,True,False,True,False,black,False,Germany,United Kingdom
2121730,Crypto,True,True,True,False,True,grey,True,False,False,True,True,True,grey,False,Germany,India
2648778,Check,True,False,False,False,True,grey,True,True,True,True,False,True,black,True,India,Germany
4877722,ACH Transfer,True,False,False,True,False,black,False,True,False,False,False,True,grey,True,United Kingdom,United Kingdom
842088,Crypto,True,True,False,False,False,grey,True,False,False,False,False,False,black,True,United Kingdom,Russia
2215844,Check,False,True,True,False,True,black,True,True,True,False,True,False,black,False,Germany,United Kingdom
257995,ACH Transfer,False,True,True,False,True,grey,False,False,True,False,True,True,grey,False,Switzerland,India
1574066,ACH Transfer,False,False,False,False,False,black,False,False,True,False,False,True,grey,False,Brazil,United Kingdom
3343358,Check,True,True,False,False,False,none,True,False,True,False,True,False,grey,False,China,China
1123371,Wire Transfer,True,True,True,True,False,black,True,False,True,True,True,False,none,True,Germany,Switzerland
51426,SWIFT,True,True,False,False,False,none,True,False,False,True,True,True,none,True,United Kingdom,Germany
4808241,SWIFT,True,False,True,True,True,black,True,False,True,False,False,True,none,True,India,United Kingdom
2122768,Check,False,True,False,False,False,grey,False,False,False,False,False,True,none,False,China,Switzerland
2124171,Check,False,False,False,True,True,black,True,True,True,True,False,False,black,False,Germany,Germany
729012,Wire Transfer,False,False,False,False,True,black,False,False,False,True,True,True,black,True,China,China
175265,Crypto,True,True,True,True,True,none,True,True,True,True,False,True,grey,False,China,United Kingdom
4761651,ACH Transfer,True,True,False,True,True,black,False,False,False,False,True,True,none,False,Brazil,Germany
3317612,Wire Transfer,True,False,False,True,True,black,False,False,False,False,True,False,none,True,United States,Russia
1771617,ACH Transfer,False,False,True,True,False,none,False,False,False,True,False,True,grey,False,Switzerland,Germany
2644170,Check,False,False,False,True,True,black,True,True,False,False,False,False,black,True,Switzerland,United Kingdom
1716613,SWIFT,False,False,True,False,False,grey,False,False,False,False,False,False,none,False,Switzerland,Brazil
4694886,SWIFT,True,False,False,False,True,grey,False,False,True,False,True,False,grey,False,United States,Brazil
555065,Crypto,True,False,True,True,False,none,False,True,True,False,False,False,grey,True,Switzerland,Germany
4498455,Check,True,True,True,False,False,none,False,False,False,False,False,True,none,True,China,Germany
2699160,Wire Transfer,False,False,False,True,True,none,False,True,True,True,False,False,grey,False,China,China
4641569,Check,False,False,False,False,True,grey,True,False,False,True,True,True,grey,False,United States,United States
672045,Crypto,True,True,True,False,True,grey,False,True,False,False,False,True,none,False,United States,United States
2558472,SWIFT,False,True,True,True,False,grey,True,False,True,True,False,False,black,False,Switzerland,Germany
2444854,ACH Transfer,True,False,True,True,True,none,True,True,False,True,False,False,grey,True,Russia,Switzerland
4295719,Crypto,True,True,True,False,False,grey,True,True,False,True,False,True,none,True,Germany,Germany
1803708,ACH Transfer,False,True,False,True,False,black,False,True,True,True,True,True,none,True,United States,India
265713,Wire Transfer,True,False,False,True,False,grey,False,False,True,True,False,True,grey,False,United States,United States
1938339,Crypto,False,False,False,True,True,grey,True,False,True,False,True,False,black,False,United Kingdom,United Kingdom
3172190,Check,True,False,False,False,True,grey,False,False,False,False,False,False,none,False,China,United Kingdom
3774220,Check,True,False,True,False,True,none,True,False,True,True,False,True,none,True,Switzerland,China
652388,ACH Transfer,True,False,False,False,True,none,True,True,False,False,False,True,black,False,Switzerland,India
1165196,Check,True,True,False,True,True,grey,True,True,True,False,False,True,black,True,Switzerland,India
3481481,Crypto,True,True,True,False,False,none,True,True,False,False,False,True,black,False,United Kingdom,India
346262,Wire Transfer,True,True,True,False,True,none,False,False,True,True,True,True,black,True,Brazil,United Kingdom
3009232,ACH Transfer,False,True,False,True,False,black,False,True,False,True,True,True,grey,False,Switzerland,Russia
2073724,Crypto,True,False,True,False,False,black,True,True,True,False,False,True,black,True,Germany,Switzerland
4764723,ACH Transfer,True,False,False,True,False,black,True,False,False,False,False,True,grey,False,Russia,India
4520524,ACH Transfer,True,False,True,False,True,none,True,True,True,False,True,False,none,False,Switzerland,Brazil
2672381,Check,False,True,True,False,False,grey,False,False,True,True,True,True,none,False,Brazil,Switzerland
969647,Wire Transfer,True,True,True,False,True,black,False,True,False,True,False,False,black,True,United Kingdom,India
4355993,Check,False,False,False,True,True,none,False,False,False,True,True,False,none,False,Germany,Russia
156242,Check,True,True,False,True,False,grey,False,True,True,False,False,True,black,True,United Kingdom,Switzerland
1214820,ACH Transfer,True,False,False,False,False,black,True,False,True,False,True,False,grey,False,United Kingdom,Russia
3945032,SWIFT,False,False,True,True,False,black,False,False,False,False,False,False,grey,True,Brazil,Brazil
1777091,Crypto,True,False,True,True,False,grey,True,True,True,False,False,False,grey,True,Russia,United Kingdom
3753967,Crypto,False,True,False,True,True,none,True,True,False,False,False,False,black,False,United States,United Kingdom
3809756,Check,True,False,False,False,False,grey,False,True,False,True,False,False,black,True,India,Germany
4115344,Wire Transfer,True,False,False,True,True,none,False,True,False,False,False,True,none,False,Russia,United States
2698828,Crypto,False,True,True,False,False,grey,True,False,True,True,False,False,black,False,Switzerland,India
213952,SWIFT,False,True,False,False,False,grey,False,False,True,True,True,False,black,False,China,China
1527116,Check,True,True,False,True,False,none,True,True,True,False,True,False,none,True,Switzerland,India
4568698,Crypto,False,False,False,False,False,black,True,True,False,False,False,False,grey,True,Germany,India
3912579,ACH Transfer,False,True,True,False,False,none,False,True,False,True,True,False,grey,False,Switzerland,India
233989,Check,False,False,False,False,False,none,True,False,False,True,True,False,grey,True,India,India
3626593,Crypto,False,False,False,True,True,black,False,True,True,True,False,True,grey,False,Brazil,Switzerland
2830679,SWIFT,True,True,True,True,False,none,True,False,False,True,True,False,black,False,United Kingdom,India
330022,Crypto,True,True,True,False,True,black,True,True,False,True,False,True,black,True,India,India
3713924,Check,True,True,True,True,False,none,True,False,True,True,True,False,none,True,Germany,Brazil
4231525,Crypto,True,True,True,False,True,black,False,True,False,False,True,False,grey,False,Germany,Brazil
1031294,ACH Transfer,False,False,False,True,True,none,False,False,True,True,False,True,grey,False,China,Germany
2015807,Wire Transfer,False,False,True,True,True,none,False,False,False,True,False,True,grey,True,United Kingdom,Brazil
4775675,Check,True,True,False,False,False,none,False,True,False,False,True,False,black,True,India,Germany
814897,SWIFT,False,False,True,True,True,grey,False,True,True,True,True,True,grey,False,India,United States
1828291,Crypto,False,True,True,True,False,grey,True,False,True,True,True,True,black,True,United Kingdom,United Kingdom
620310,ACH Transfer,False,True,False,False,False,grey,True,True,False,True,False,True,grey,True,Russia,India
1030218,Wire Transfer,True,False,False,False,False,none,True,True,True,False,True,True,none,True,United Kingdom,China
1314551,Wire Transfer,True,True,True,False,False,black,True,False,True,False,False,True,none,False,India,Russia
3066438,SWIFT,False,True,True,False,True,black,False,True,False,True,False,False,none,True,United States,Germany
3711870,ACH Transfer,False,True,False,False,True,none,True,False,False,True,True,False,none,False,China,China
279735,SWIFT,True,True,True,False,True,none,False,True,False,True,False,True,none,True,Germany,Switzerland
1230051,ACH Transfer,True,True,False,True,True,black,True,True,True,False,False,False,black,False,United Kingdom,United Kingdom
186300,SWIFT,False,False,True,True,True,none,False,True,False,False,True,False,grey,False,Germany,Switzerland
818183,Crypto,False,True,False,True,False,black,True,True,True,True,True,True,black,True,Switzerland,Switzerland
4465537,Check,True,True,True,True,False,none,True,False,True,True,False,False,grey,True,Brazil,Switzerland
2645603,Check,True,True,False,True,False,none,False,False,False,False,True,False,grey,True,Switzerland,Russia
302216,ACH Transfer,False,False,False,True,True,black,True,False,True,True,False,True,grey,False,India,Russia
4906861,Crypto,True,True,False,True,False,black,False,False,False,False,True,True,grey,True,United States,Germany
1584542,Crypto,False,True,False,True,True,none,True,False,True,True,False,False,none,False,Brazil,Russia
1410125,SWIFT,True,False,True,True,False,none,False,True,True,False,True,False,none,True,United Kingdom,Germany
4398303,SWIFT,False,False,True,False,True,grey,True,True,True,True,False,False,grey,False,China,India
3975292,SWIFT,True,False,True,True,True,none,False,False,False,False,True,True,grey,False,Russia,China
4135975,ACH Transfer,True,False,False,False,False,none,False,True,False,False,False,True,grey,True,United States,China
1348173,SWIFT,False,False,True,False,False,grey,False,False,True,False,False,False,grey,True,United Kingdom,Russia
4014542,Wire Transfer,True,True,False,True,False,none,False,False,False,True,False,False,none,False,Switzerland,India
4799064,Wire Transfer,False,True,True,True,True,none,False,False,True,False,False,False,grey,False,Switzerland,United Kingdom
